"oblast_name","brand","date","size","sum_size"
"Харківська область","NISSAN  X-TRAIL","2017-04",7,136
"Харківська область","NISSAN  X-TRAIL","2017-05",5,136
"Харківська область","NISSAN  X-TRAIL","2017-06",10,136
"Харківська область","NISSAN  X-TRAIL","2017-07",13,136
"Харківська область","NISSAN  X-TRAIL","2017-08",8,136
"Харківська область","NISSAN  X-TRAIL","2017-09",14,136
"Харківська область","NISSAN  X-TRAIL","2017-10",14,136
"Харківська область","NISSAN  X-TRAIL","2017-11",11,136
"Харківська область","NISSAN  X-TRAIL","2017-12",15,136
"Харківська область","NISSAN  X-TRAIL","2018-01",7,136
"Харківська область","NISSAN  X-TRAIL","2018-02",6,136
"Харківська область","OPEL  VIVARO","2017-01",6,119
"Харківська область","OPEL  VIVARO","2017-02",6,119
"Харківська область","OPEL  VIVARO","2017-03",7,119
"Харківська область","OPEL  VIVARO","2017-04",13,119
"Харківська область","OPEL  VIVARO","2017-05",9,119
"Харківська область","OPEL  VIVARO","2017-06",12,119
"Харківська область","OPEL  VIVARO","2017-07",7,119
"Харківська область","OPEL  VIVARO","2017-08",6,119
"Харківська область","OPEL  VIVARO","2017-09",15,119
"Харківська область","OPEL  VIVARO","2017-10",9,119
"Харківська область","OPEL  VIVARO","2017-11",12,119
"Харківська область","OPEL  VIVARO","2017-12",4,119
"Харківська область","OPEL  VIVARO","2018-01",3,119
"Харківська область","OPEL  VIVARO","2018-02",5,119
"Харківська область","PEUGEOT  2008","2017-01",2,54
"Харківська область","PEUGEOT  2008","2017-02",5,54
"Харківська область","PEUGEOT  2008","2017-03",6,54
"Харківська область","PEUGEOT  2008","2017-04",5,54
"Харківська область","PEUGEOT  2008","2017-05",2,54
"Харківська область","PEUGEOT  2008","2017-06",7,54
"Харківська область","PEUGEOT  2008","2017-07",2,54
"Харківська область","PEUGEOT  2008","2017-08",7,54
"Харківська область","PEUGEOT  2008","2017-09",2,54
"Харківська область","PEUGEOT  2008","2017-10",8,54
"Харківська область","PEUGEOT  2008","2017-11",2,54
"Харківська область","PEUGEOT  2008","2017-12",3,54
"Харківська область","PEUGEOT  2008","2018-01",2,54
"Харківська область","PEUGEOT  2008","2018-02",1,54
"Харківська область","PEUGEOT  3008","2017-03",3,59
"Харківська область","PEUGEOT  3008","2017-04",2,59
"Харківська область","PEUGEOT  3008","2017-06",6,59
"Харківська область","PEUGEOT  3008","2017-07",5,59
"Харківська область","PEUGEOT  3008","2017-08",9,59
"Харківська область","PEUGEOT  3008","2017-09",2,59
"Харківська область","PEUGEOT  3008","2017-10",9,59
"Харківська область","PEUGEOT  3008","2017-11",4,59
"Харківська область","PEUGEOT  3008","2017-12",6,59
"Харківська область","PEUGEOT  3008","2018-01",4,59
"Харківська область","PEUGEOT  3008","2018-02",6,59
"Харківська область","RAVON  R2","2017-01",12,208
"Харківська область","RAVON  R2","2017-02",15,208
"Харківська область","RAVON  R2","2017-03",15,208
"Харківська область","RAVON  R2","2017-04",10,208
"Харківська область","RAVON  R2","2017-05",11,208
"Харківська область","RAVON  R2","2017-06",11,208
"Харківська область","RAVON  R2","2017-07",14,208
"Харківська область","RAVON  R2","2017-08",8,208
"Харківська область","RAVON  R2","2017-09",17,208
"Харківська область","RAVON  R2","2017-10",23,208
"Харківська область","RAVON  R2","2017-11",11,208
"Харківська область","RAVON  R2","2017-12",17,208
"Харківська область","RAVON  R2","2018-01",27,208
"Харківська область","RAVON  R2","2018-02",13,208
"Харківська область","RAVON  R4","2017-02",1,95
"Харківська область","RAVON  R4","2017-03",4,95
"Харківська область","RAVON  R4","2017-04",5,95
"Харківська область","RAVON  R4","2017-05",4,95
"Харківська область","RAVON  R4","2017-06",3,95
"Харківська область","RAVON  R4","2017-07",6,95
"Харківська область","RAVON  R4","2017-08",10,95
"Харківська область","RAVON  R4","2017-09",4,95
"Харківська область","RAVON  R4","2017-10",5,95
"Харківська область","RAVON  R4","2017-11",12,95
"Харківська область","RAVON  R4","2017-12",9,95
"Харківська область","RAVON  R4","2018-01",19,95
"Харківська область","RAVON  R4","2018-02",13,95
"Харківська область","RENAULT  DOKKER","2017-01",7,88
"Харківська область","RENAULT  DOKKER","2017-02",6,88
"Харківська область","RENAULT  DOKKER","2017-03",7,88
"Харківська область","RENAULT  DOKKER","2017-04",3,88
"Харківська область","RENAULT  DOKKER","2017-05",10,88
"Харківська область","RENAULT  DOKKER","2017-06",5,88
"Харківська область","RENAULT  DOKKER","2017-07",8,88
"Харківська область","RENAULT  DOKKER","2017-08",4,88
"Харківська область","RENAULT  DOKKER","2017-09",8,88
"Харківська область","RENAULT  DOKKER","2017-10",6,88
"Харківська область","RENAULT  DOKKER","2017-11",4,88
"Харківська область","RENAULT  DOKKER","2017-12",7,88
"Харківська область","RENAULT  DOKKER","2018-01",10,88
"Харківська область","RENAULT  DOKKER","2018-02",2,88
"Харківська область","RENAULT  DUSTER","2017-01",4,210
"Харківська область","RENAULT  DUSTER","2017-02",14,210
"Харківська область","RENAULT  DUSTER","2017-03",14,210
"Харківська область","RENAULT  DUSTER","2017-04",19,210
"Харківська область","RENAULT  DUSTER","2017-05",16,210
"Харківська область","RENAULT  DUSTER","2017-06",17,210
"Харківська область","RENAULT  DUSTER","2017-07",12,210
"Харківська область","RENAULT  DUSTER","2017-08",18,210
"Харківська область","RENAULT  DUSTER","2017-09",17,210
"Харківська область","RENAULT  DUSTER","2017-10",9,210
"Харківська область","RENAULT  DUSTER","2017-11",21,210
"Харківська область","RENAULT  DUSTER","2017-12",22,210
"Харківська область","RENAULT  DUSTER","2018-01",14,210
"Харківська область","RENAULT  DUSTER","2018-02",11,210
"Харківська область","RENAULT  KANGOO","2017-01",14,192
"Харківська область","RENAULT  KANGOO","2017-02",17,192
"Харківська область","RENAULT  KANGOO","2017-03",20,192
"Харківська область","RENAULT  KANGOO","2017-04",20,192
"Харківська область","RENAULT  KANGOO","2017-05",13,192
"Харківська область","RENAULT  KANGOO","2017-06",16,192
"Харківська область","RENAULT  KANGOO","2017-07",9,192
"Харківська область","RENAULT  KANGOO","2017-08",11,192
"Харківська область","RENAULT  KANGOO","2017-09",13,192
"Харківська область","RENAULT  KANGOO","2017-10",16,192
"Харківська область","RENAULT  KANGOO","2017-11",12,192
"Харківська область","RENAULT  KANGOO","2017-12",14,192
"Харківська область","RENAULT  KANGOO","2018-01",9,192
"Харківська область","RENAULT  KANGOO","2018-02",6,192
"Харківська область","RENAULT  LOGAN","2017-01",10,169
"Харківська область","RENAULT  LOGAN","2017-02",13,169
"Харківська область","RENAULT  LOGAN","2017-03",18,169
"Харківська область","RENAULT  LOGAN","2017-04",19,169
"Харківська область","RENAULT  LOGAN","2017-05",13,169
"Харківська область","RENAULT  LOGAN","2017-06",24,169
"Харківська область","RENAULT  LOGAN","2017-07",12,169
"Харківська область","RENAULT  LOGAN","2017-08",15,169
"Харківська область","RENAULT  LOGAN","2017-09",10,169
"Харківська область","RENAULT  LOGAN","2017-10",9,169
"Харківська область","RENAULT  LOGAN","2017-11",9,169
"Харківська область","RENAULT  LOGAN","2017-12",13,169
"Харківська область","RENAULT  LOGAN","2018-01",3,169
"Харківська область","RENAULT  LOGAN","2018-02",1,169
"Харківська область","RENAULT  MASTER","2017-01",5,181
"Харківська область","RENAULT  MASTER","2017-02",12,181
"Харківська область","RENAULT  MASTER","2017-03",15,181
"Харківська область","RENAULT  MASTER","2017-04",12,181
"Харківська область","RENAULT  MASTER","2017-05",14,181
"Харківська область","RENAULT  MASTER","2017-06",21,181
"Харківська область","RENAULT  MASTER","2017-07",11,181
"Харківська область","RENAULT  MASTER","2017-08",4,181
"Харківська область","RENAULT  MASTER","2017-09",16,181
"Харківська область","RENAULT  MASTER","2017-10",16,181
"Харківська область","RENAULT  MASTER","2017-11",10,181
"Харківська область","RENAULT  MASTER","2017-12",17,181
"Харківська область","RENAULT  MASTER","2018-01",17,181
"Харківська область","RENAULT  MASTER","2018-02",10,181
"Харківська область","RENAULT  MEGANE","2017-01",4,114
"Харківська область","RENAULT  MEGANE","2017-02",3,114
"Харківська область","RENAULT  MEGANE","2017-03",5,114
"Харківська область","RENAULT  MEGANE","2017-04",7,114
"Харківська область","RENAULT  MEGANE","2017-05",8,114
"Харківська область","RENAULT  MEGANE","2017-06",6,114
"Харківська область","RENAULT  MEGANE","2017-07",16,114
"Харківська область","RENAULT  MEGANE","2017-08",9,114
"Харківська область","RENAULT  MEGANE","2017-09",8,114
"Харківська область","RENAULT  MEGANE","2017-10",7,114
"Харківська область","RENAULT  MEGANE","2017-11",12,114
"Харківська область","RENAULT  MEGANE","2017-12",6,114
"Харківська область","RENAULT  MEGANE","2018-01",7,114
"Харківська область","RENAULT  MEGANE","2018-02",16,114
"Харківська область","RENAULT  SANDERO","2017-01",5,92
"Харківська область","RENAULT  SANDERO","2017-02",3,92
"Харківська область","RENAULT  SANDERO","2017-03",14,92
"Харківська область","RENAULT  SANDERO","2017-04",11,92
"Харківська область","RENAULT  SANDERO","2017-05",13,92
"Харківська область","RENAULT  SANDERO","2017-06",5,92
"Харківська область","RENAULT  SANDERO","2017-07",2,92
"Харківська область","RENAULT  SANDERO","2017-08",11,92
"Харківська область","RENAULT  SANDERO","2017-09",10,92
"Харківська область","RENAULT  SANDERO","2017-10",2,92
"Харківська область","RENAULT  SANDERO","2017-11",3,92
"Харківська область","RENAULT  SANDERO","2017-12",1,92
"Харківська область","RENAULT  SANDERO","2018-01",4,92
"Харківська область","RENAULT  SANDERO","2018-02",8,92
"Харківська область","RENAULT  TRAFIC","2017-01",3,174
"Харківська область","RENAULT  TRAFIC","2017-02",9,174
"Харківська область","RENAULT  TRAFIC","2017-03",13,174
"Харківська область","RENAULT  TRAFIC","2017-04",13,174
"Харківська область","RENAULT  TRAFIC","2017-05",17,174
"Харківська область","RENAULT  TRAFIC","2017-06",21,174
"Харківська область","RENAULT  TRAFIC","2017-07",17,174
"Харківська область","RENAULT  TRAFIC","2017-08",13,174
"Харківська область","RENAULT  TRAFIC","2017-09",13,174
"Харківська область","RENAULT  TRAFIC","2017-10",22,174
"Харківська область","RENAULT  TRAFIC","2017-11",10,174
"Харківська область","RENAULT  TRAFIC","2017-12",10,174
"Харківська область","RENAULT  TRAFIC","2018-01",5,174
"Харківська область","RENAULT  TRAFIC","2018-02",7,174
"Харківська область","SKODA  KODIAQ","2017-03",1,64
"Харківська область","SKODA  KODIAQ","2017-04",4,64
"Харківська область","SKODA  KODIAQ","2017-05",10,64
"Харківська область","SKODA  KODIAQ","2017-06",5,64
"Харківська область","SKODA  KODIAQ","2017-07",5,64
"Харківська область","SKODA  KODIAQ","2017-08",3,64
"Харківська область","SKODA  KODIAQ","2017-09",5,64
"Харківська область","SKODA  KODIAQ","2017-10",6,64
"Харківська область","SKODA  KODIAQ","2017-11",5,64
"Харківська область","SKODA  KODIAQ","2017-12",4,64
"Харківська область","SKODA  KODIAQ","2018-01",5,64
"Харківська область","SKODA  KODIAQ","2018-02",10,64
"Харківська область","SKODA  OCTAVIA","2017-01",1,62
"Харківська область","SKODA  OCTAVIA","2017-02",2,62
"Харківська область","SKODA  OCTAVIA","2017-03",2,62
"Харківська область","SKODA  OCTAVIA","2017-04",4,62
"Харківська область","SKODA  OCTAVIA","2017-05",6,62
"Харківська область","SKODA  OCTAVIA","2017-06",5,62
"Харківська область","SKODA  OCTAVIA","2017-07",6,62
"Харківська область","SKODA  OCTAVIA","2017-08",7,62
"Харківська область","SKODA  OCTAVIA","2017-09",5,62
"Харківська область","SKODA  OCTAVIA","2017-10",6,62
"Харківська область","SKODA  OCTAVIA","2017-11",5,62
"Харківська область","SKODA  OCTAVIA","2017-12",5,62
"Харківська область","SKODA  OCTAVIA","2018-01",3,62
"Харківська область","SKODA  OCTAVIA","2018-02",3,62
"Харківська область","SKODA  OCTAVIA A7","2017-01",1,94
"Харківська область","SKODA  OCTAVIA A7","2017-02",8,94
"Харківська область","SKODA  OCTAVIA A7","2017-03",5,94
"Харківська область","SKODA  OCTAVIA A7","2017-04",7,94
"Харківська область","SKODA  OCTAVIA A7","2017-05",8,94
"Харківська область","SKODA  OCTAVIA A7","2017-06",2,94
"Харківська область","SKODA  OCTAVIA A7","2017-07",12,94
"Харківська область","SKODA  OCTAVIA A7","2017-08",10,94
"Харківська область","SKODA  OCTAVIA A7","2017-09",13,94
"Харківська область","SKODA  OCTAVIA A7","2017-10",7,94
"Харківська область","SKODA  OCTAVIA A7","2017-11",9,94
"Харківська область","SKODA  OCTAVIA A7","2017-12",8,94
"Харківська область","SKODA  OCTAVIA A7","2018-01",3,94
"Харківська область","SKODA  OCTAVIA A7","2018-02",1,94
"Харківська область","SUZUKI  NEW SX4","2017-02",7,125
"Харківська область","SUZUKI  NEW SX4","2017-03",9,125
"Харківська область","SUZUKI  NEW SX4","2017-04",7,125
"Харківська область","SUZUKI  NEW SX4","2017-05",14,125
"Харківська область","SUZUKI  NEW SX4","2017-06",8,125
"Харківська область","SUZUKI  NEW SX4","2017-07",10,125
"Харківська область","SUZUKI  NEW SX4","2017-08",8,125
"Харківська область","SUZUKI  NEW SX4","2017-09",14,125
"Харківська область","SUZUKI  NEW SX4","2017-10",11,125
"Харківська область","SUZUKI  NEW SX4","2017-11",10,125
"Харківська область","SUZUKI  NEW SX4","2017-12",9,125
"Харківська область","SUZUKI  NEW SX4","2018-01",10,125
"Харківська область","SUZUKI  NEW SX4","2018-02",7,125
"Харківська область","SUZUKI  VITARA","2017-01",4,198
"Харківська область","SUZUKI  VITARA","2017-02",10,198
"Харківська область","SUZUKI  VITARA","2017-03",24,198
"Харківська область","SUZUKI  VITARA","2017-04",17,198
"Харківська область","SUZUKI  VITARA","2017-05",9,198
"Харківська область","SUZUKI  VITARA","2017-06",16,198
"Харківська область","SUZUKI  VITARA","2017-07",12,198
"Харківська область","SUZUKI  VITARA","2017-08",16,198
"Харківська область","SUZUKI  VITARA","2017-09",13,198
"Харківська область","SUZUKI  VITARA","2017-10",18,198
"Харківська область","SUZUKI  VITARA","2017-11",15,198
"Харківська область","SUZUKI  VITARA","2017-12",19,198
"Харківська область","SUZUKI  VITARA","2018-01",12,198
"Харківська область","SUZUKI  VITARA","2018-02",12,198
"Харківська область","TOYOTA  CAMRY","2017-01",4,301
"Харківська область","TOYOTA  CAMRY","2017-02",3,301
"Харківська область","TOYOTA  CAMRY","2017-03",9,301
"Харківська область","TOYOTA  CAMRY","2017-04",20,301
"Харківська область","TOYOTA  CAMRY","2017-05",14,301
"Харківська область","TOYOTA  CAMRY","2017-06",12,301
"Харківська область","TOYOTA  CAMRY","2017-07",20,301
"Харківська область","TOYOTA  CAMRY","2017-08",23,301
"Харківська область","TOYOTA  CAMRY","2017-09",33,301
"Харківська область","TOYOTA  CAMRY","2017-10",35,301
"Харківська область","TOYOTA  CAMRY","2017-11",27,301
"Харківська область","TOYOTA  CAMRY","2017-12",19,301
"Харківська область","TOYOTA  CAMRY","2018-01",40,301
"Харківська область","TOYOTA  CAMRY","2018-02",37,301
"Харківська область","TOYOTA  C-HR","2017-01",7,75
"Харківська область","TOYOTA  C-HR","2017-02",3,75
"Харківська область","TOYOTA  C-HR","2017-03",7,75
"Харківська область","TOYOTA  C-HR","2017-04",13,75
"Харківська область","TOYOTA  C-HR","2017-05",5,75
"Харківська область","TOYOTA  C-HR","2017-06",4,75
"Харківська область","TOYOTA  C-HR","2017-07",1,75
"Харківська область","TOYOTA  C-HR","2017-08",3,75
"Харківська область","TOYOTA  C-HR","2017-09",11,75
"Харківська область","TOYOTA  C-HR","2017-10",7,75
"Харківська область","TOYOTA  C-HR","2017-11",5,75
"Харківська область","TOYOTA  C-HR","2017-12",3,75
"Харківська область","TOYOTA  C-HR","2018-01",2,75
"Харківська область","TOYOTA  C-HR","2018-02",2,75
"Харківська область","TOYOTA  COROLLA","2017-01",13,105
"Харківська область","TOYOTA  COROLLA","2017-02",1,105
"Харківська область","TOYOTA  COROLLA","2017-03",7,105
"Харківська область","TOYOTA  COROLLA","2017-04",7,105
"Харківська область","TOYOTA  COROLLA","2017-05",16,105
"Харківська область","TOYOTA  COROLLA","2017-06",7,105
"Харківська область","TOYOTA  COROLLA","2017-07",9,105
"Харківська область","TOYOTA  COROLLA","2017-08",8,105
"Харківська область","TOYOTA  COROLLA","2017-09",10,105
"Харківська область","TOYOTA  COROLLA","2017-10",5,105
"Харківська область","TOYOTA  COROLLA","2017-11",9,105
"Харківська область","TOYOTA  COROLLA","2017-12",6,105
"Харківська область","TOYOTA  COROLLA","2018-01",5,105
"Харківська область","TOYOTA  COROLLA","2018-02",2,105
"Харківська область","TOYOTA  LAND CRUISER 150","2017-01",4,95
"Харківська область","TOYOTA  LAND CRUISER 150","2017-02",2,95
"Харківська область","TOYOTA  LAND CRUISER 150","2017-03",8,95
"Харківська область","TOYOTA  LAND CRUISER 150","2017-04",7,95
"Харківська область","TOYOTA  LAND CRUISER 150","2017-05",8,95
"Харківська область","TOYOTA  LAND CRUISER 150","2017-06",7,95
"Харківська область","TOYOTA  LAND CRUISER 150","2017-07",8,95
"Харківська область","TOYOTA  LAND CRUISER 150","2017-08",9,95
"Харківська область","TOYOTA  LAND CRUISER 150","2017-09",10,95
"Харківська область","TOYOTA  LAND CRUISER 150","2017-10",3,95
"Харківська область","TOYOTA  LAND CRUISER 150","2017-11",3,95
"Харківська область","TOYOTA  LAND CRUISER 150","2017-12",14,95
"Харківська область","TOYOTA  LAND CRUISER 150","2018-01",6,95
"Харківська область","TOYOTA  LAND CRUISER 150","2018-02",6,95
"Харківська область","TOYOTA  LAND CRUISER 200","2017-01",6,103
"Харківська область","TOYOTA  LAND CRUISER 200","2017-02",2,103
"Харківська область","TOYOTA  LAND CRUISER 200","2017-03",6,103
"Харківська область","TOYOTA  LAND CRUISER 200","2017-04",9,103
"Харківська область","TOYOTA  LAND CRUISER 200","2017-05",8,103
"Харківська область","TOYOTA  LAND CRUISER 200","2017-06",6,103
"Харківська область","TOYOTA  LAND CRUISER 200","2017-07",4,103
"Харківська область","TOYOTA  LAND CRUISER 200","2017-08",11,103
"Харківська область","TOYOTA  LAND CRUISER 200","2017-09",15,103
"Харківська область","TOYOTA  LAND CRUISER 200","2017-10",7,103
"Харківська область","TOYOTA  LAND CRUISER 200","2017-11",10,103
"Харківська область","TOYOTA  LAND CRUISER 200","2017-12",8,103
"Харківська область","TOYOTA  LAND CRUISER 200","2018-01",9,103
"Харківська область","TOYOTA  LAND CRUISER 200","2018-02",2,103
"Харківська область","TOYOTA  RAV4","2017-01",10,296
"Харківська область","TOYOTA  RAV4","2017-02",3,296
"Харківська область","TOYOTA  RAV4","2017-03",23,296
"Харківська область","TOYOTA  RAV4","2017-04",17,296
"Харківська область","TOYOTA  RAV4","2017-05",30,296
"Харківська область","TOYOTA  RAV4","2017-06",26,296
"Харківська область","TOYOTA  RAV4","2017-07",15,296
"Харківська область","TOYOTA  RAV4","2017-08",22,296
"Харківська область","TOYOTA  RAV4","2017-09",26,296
"Харківська область","TOYOTA  RAV4","2017-10",19,296
"Харківська область","TOYOTA  RAV4","2017-11",28,296
"Харківська область","TOYOTA  RAV4","2017-12",27,296
"Харківська область","TOYOTA  RAV4","2018-01",28,296
"Харківська область","TOYOTA  RAV4","2018-02",16,296
"Харківська область","TOYOTA  RAV-4 HYBRID","2017-04",3,82
"Харківська область","TOYOTA  RAV-4 HYBRID","2017-05",4,82
"Харківська область","TOYOTA  RAV-4 HYBRID","2017-06",5,82
"Харківська область","TOYOTA  RAV-4 HYBRID","2017-07",1,82
"Харківська область","TOYOTA  RAV-4 HYBRID","2017-08",10,82
"Харківська область","TOYOTA  RAV-4 HYBRID","2017-09",8,82
"Харківська область","TOYOTA  RAV-4 HYBRID","2017-10",14,82
"Харківська область","TOYOTA  RAV-4 HYBRID","2017-11",16,82
"Харківська область","TOYOTA  RAV-4 HYBRID","2017-12",9,82
"Харківська область","TOYOTA  RAV-4 HYBRID","2018-01",4,82
"Харківська область","TOYOTA  RAV-4 HYBRID","2018-02",7,82
"Харківська область","VOLKSWAGEN  CADDY","2017-01",13,115
"Харківська область","VOLKSWAGEN  CADDY","2017-02",10,115
"Харківська область","VOLKSWAGEN  CADDY","2017-03",14,115
"Харківська область","VOLKSWAGEN  CADDY","2017-04",8,115
"Харківська область","VOLKSWAGEN  CADDY","2017-05",6,115
"Харківська область","VOLKSWAGEN  CADDY","2017-06",9,115
"Харківська область","VOLKSWAGEN  CADDY","2017-07",9,115
"Харківська область","VOLKSWAGEN  CADDY","2017-08",8,115
"Харківська область","VOLKSWAGEN  CADDY","2017-09",7,115
"Харківська область","VOLKSWAGEN  CADDY","2017-10",7,115
"Харківська область","VOLKSWAGEN  CADDY","2017-11",8,115
"Харківська область","VOLKSWAGEN  CADDY","2017-12",9,115
"Харківська область","VOLKSWAGEN  CADDY","2018-01",4,115
"Харківська область","VOLKSWAGEN  CADDY","2018-02",2,115
"Харківська область","VOLKSWAGEN  CRAFTER","2017-01",2,79
"Харківська область","VOLKSWAGEN  CRAFTER","2017-02",7,79
"Харківська область","VOLKSWAGEN  CRAFTER","2017-03",3,79
"Харківська область","VOLKSWAGEN  CRAFTER","2017-04",5,79
"Харківська область","VOLKSWAGEN  CRAFTER","2017-05",6,79
"Харківська область","VOLKSWAGEN  CRAFTER","2017-06",10,79
"Харківська область","VOLKSWAGEN  CRAFTER","2017-07",7,79
"Харківська область","VOLKSWAGEN  CRAFTER","2017-08",6,79
"Харківська область","VOLKSWAGEN  CRAFTER","2017-09",5,79
"Харківська область","VOLKSWAGEN  CRAFTER","2017-10",3,79
"Харківська область","VOLKSWAGEN  CRAFTER","2017-11",2,79
"Харківська область","VOLKSWAGEN  CRAFTER","2017-12",8,79
"Харківська область","VOLKSWAGEN  CRAFTER","2018-01",2,79
"Харківська область","VOLKSWAGEN  CRAFTER","2018-02",11,79
"Харківська область","VOLKSWAGEN  GOLF","2017-01",1,95
"Харківська область","VOLKSWAGEN  GOLF","2017-02",2,95
"Харківська область","VOLKSWAGEN  GOLF","2017-03",8,95
"Харківська область","VOLKSWAGEN  GOLF","2017-04",1,95
"Харківська область","VOLKSWAGEN  GOLF","2017-05",2,95
"Харківська область","VOLKSWAGEN  GOLF","2017-06",3,95
"Харківська область","VOLKSWAGEN  GOLF","2017-07",6,95
"Харківська область","VOLKSWAGEN  GOLF","2017-08",5,95
"Харківська область","VOLKSWAGEN  GOLF","2017-09",13,95
"Харківська область","VOLKSWAGEN  GOLF","2017-10",12,95
"Харківська область","VOLKSWAGEN  GOLF","2017-11",12,95
"Харківська область","VOLKSWAGEN  GOLF","2017-12",10,95
"Харківська область","VOLKSWAGEN  GOLF","2018-01",9,95
"Харківська область","VOLKSWAGEN  GOLF","2018-02",11,95
"Харківська область","VOLKSWAGEN  GOLF VARIANT","2017-06",2,64
"Харківська область","VOLKSWAGEN  GOLF VARIANT","2017-07",1,64
"Харківська область","VOLKSWAGEN  GOLF VARIANT","2017-08",1,64
"Харківська область","VOLKSWAGEN  GOLF VARIANT","2017-09",6,64
"Харківська область","VOLKSWAGEN  GOLF VARIANT","2017-10",11,64
"Харківська область","VOLKSWAGEN  GOLF VARIANT","2017-11",4,64
"Харківська область","VOLKSWAGEN  GOLF VARIANT","2017-12",11,64
"Харківська область","VOLKSWAGEN  GOLF VARIANT","2018-01",14,64
"Харківська область","VOLKSWAGEN  GOLF VARIANT","2018-02",13,64
"Харківська область","VOLKSWAGEN  JETTA","2017-01",2,160
"Харківська область","VOLKSWAGEN  JETTA","2017-02",3,160
"Харківська область","VOLKSWAGEN  JETTA","2017-03",3,160
"Харківська область","VOLKSWAGEN  JETTA","2017-04",2,160
"Харківська область","VOLKSWAGEN  JETTA","2017-05",7,160
"Харківська область","VOLKSWAGEN  JETTA","2017-06",6,160
"Харківська область","VOLKSWAGEN  JETTA","2017-07",16,160
"Харківська область","VOLKSWAGEN  JETTA","2017-08",7,160
"Харківська область","VOLKSWAGEN  JETTA","2017-09",16,160
"Харківська область","VOLKSWAGEN  JETTA","2017-10",20,160
"Харківська область","VOLKSWAGEN  JETTA","2017-11",17,160
"Харківська область","VOLKSWAGEN  JETTA","2017-12",22,160
"Харківська область","VOLKSWAGEN  JETTA","2018-01",16,160
"Харківська область","VOLKSWAGEN  JETTA","2018-02",21,160
"Харківська область","VOLKSWAGEN  PASSAT","2017-01",3,230
"Харківська область","VOLKSWAGEN  PASSAT","2017-02",4,230
"Харківська область","VOLKSWAGEN  PASSAT","2017-03",16,230
"Харківська область","VOLKSWAGEN  PASSAT","2017-04",14,230
"Харківська область","VOLKSWAGEN  PASSAT","2017-05",8,230
"Харківська область","VOLKSWAGEN  PASSAT","2017-06",18,230
"Харківська область","VOLKSWAGEN  PASSAT","2017-07",15,230
"Харківська область","VOLKSWAGEN  PASSAT","2017-08",28,230
"Харківська область","VOLKSWAGEN  PASSAT","2017-09",23,230
"Харківська область","VOLKSWAGEN  PASSAT","2017-10",21,230
"Харківська область","VOLKSWAGEN  PASSAT","2017-11",18,230
"Харківська область","VOLKSWAGEN  PASSAT","2017-12",21,230
"Харківська область","VOLKSWAGEN  PASSAT","2018-01",13,230
"Харківська область","VOLKSWAGEN  PASSAT","2018-02",26,230
"Харківська область","VOLKSWAGEN  POLO","2017-02",1,55
"Харківська область","VOLKSWAGEN  POLO","2017-03",6,55
"Харківська область","VOLKSWAGEN  POLO","2017-04",3,55
"Харківська область","VOLKSWAGEN  POLO","2017-05",3,55
"Харківська область","VOLKSWAGEN  POLO","2017-06",1,55
"Харківська область","VOLKSWAGEN  POLO","2017-07",9,55
"Харківська область","VOLKSWAGEN  POLO","2017-08",10,55
"Харківська область","VOLKSWAGEN  POLO","2017-09",7,55
"Харківська область","VOLKSWAGEN  POLO","2017-10",3,55
"Харківська область","VOLKSWAGEN  POLO","2017-11",7,55
"Харківська область","VOLKSWAGEN  POLO","2017-12",2,55
"Харківська область","VOLKSWAGEN  POLO","2018-01",2,55
"Харківська область","VOLKSWAGEN  TIGUAN","2017-01",9,132
"Харківська область","VOLKSWAGEN  TIGUAN","2017-02",15,132
"Харківська область","VOLKSWAGEN  TIGUAN","2017-03",16,132
"Харківська область","VOLKSWAGEN  TIGUAN","2017-04",13,132
"Харківська область","VOLKSWAGEN  TIGUAN","2017-05",8,132
"Харківська область","VOLKSWAGEN  TIGUAN","2017-06",7,132
"Харківська область","VOLKSWAGEN  TIGUAN","2017-07",10,132
"Харківська область","VOLKSWAGEN  TIGUAN","2017-08",9,132
"Харківська область","VOLKSWAGEN  TIGUAN","2017-09",7,132
"Харківська область","VOLKSWAGEN  TIGUAN","2017-10",7,132
"Харківська область","VOLKSWAGEN  TIGUAN","2017-11",6,132
"Харківська область","VOLKSWAGEN  TIGUAN","2017-12",10,132
"Харківська область","VOLKSWAGEN  TIGUAN","2018-01",3,132
"Харківська область","VOLKSWAGEN  TIGUAN","2018-02",7,132
"Харківська область","VOLKSWAGEN  TRANSPORTER","2017-01",10,99
"Харківська область","VOLKSWAGEN  TRANSPORTER","2017-02",7,99
"Харківська область","VOLKSWAGEN  TRANSPORTER","2017-03",10,99
"Харківська область","VOLKSWAGEN  TRANSPORTER","2017-04",12,99
"Харківська область","VOLKSWAGEN  TRANSPORTER","2017-05",9,99
"Харківська область","VOLKSWAGEN  TRANSPORTER","2017-06",2,99
"Харківська область","VOLKSWAGEN  TRANSPORTER","2017-07",3,99
"Харківська область","VOLKSWAGEN  TRANSPORTER","2017-08",8,99
"Харківська область","VOLKSWAGEN  TRANSPORTER","2017-09",10,99
"Харківська область","VOLKSWAGEN  TRANSPORTER","2017-10",4,99
"Харківська область","VOLKSWAGEN  TRANSPORTER","2017-11",8,99
"Харківська область","VOLKSWAGEN  TRANSPORTER","2017-12",4,99
